http://151.242.153.7:80  # response: 1340.1ms
http://185.85.111.18:80  # response: 294.58ms
http://212.114.194.74:80  # response: 429.59ms
http://212.114.194.78:80  # response: 433.76ms
http://197.221.240.178:80  # response: 6117.94ms
http://178.130.47.129:1082  # response: 8242.96ms
http://219.65.73.81:80  # response: 935.56ms
http://16.163.88.228:80  # response: 743.94ms
http://219.93.101.60:80  # response: 959.45ms
http://219.93.101.62:80  # response: 962.48ms
http://183.110.216.128:8090  # response: 8065.44ms
http://197.221.249.196:80  # response: 8047.66ms
http://115.239.234.43:7302  # response: 535.91ms
http://128.199.202.122:8080  # response: 2099.05ms
http://159.203.61.169:3128  # response: 420.1ms
http://139.59.1.14:8080  # response: 4740.75ms
http://198.199.86.11:3128  # response: 3863.93ms
